"logco20","loggdppc0","laglogpm0","factor(IDYEARS)2025","factor(IDYEARS)2030","factor(IDYEARS)2035","factor(IDYEARS)2040","factor(IDYEARS)2045","factor(IDYEARS)2050","factor(IDYEARS)2055","year0:factor(REGION_4LETTER)ALBA","year0:factor(REGION_4LETTER)ARGE","year0:factor(REGION_4LETTER)ARME","year0:factor(REGION_4LETTER)AUST","year0:factor(REGION_4LETTER)AZER","year0:factor(REGION_4LETTER)BANG","year0:factor(REGION_4LETTER)BELA","year0:factor(REGION_4LETTER)BELG","year0:factor(REGION_4LETTER)BHUT","year0:factor(REGION_4LETTER)BOHE","year0:factor(REGION_4LETTER)BOLV","year0:factor(REGION_4LETTER)BRAZ","year0:factor(REGION_4LETTER)BRUN","year0:factor(REGION_4LETTER)BULG","year0:factor(REGION_4LETTER)CAMB","year0:factor(REGION_4LETTER)CANA","year0:factor(REGION_4LETTER)CARB","year0:factor(REGION_4LETTER)CEAM","year0:factor(REGION_4LETTER)CHIL","year0:factor(REGION_4LETTER)CHIN","year0:factor(REGION_4LETTER)COLO","year0:factor(REGION_4LETTER)CROA","year0:factor(REGION_4LETTER)CYPR","year0:factor(REGION_4LETTER)CZRE","year0:factor(REGION_4LETTER)DENM","year0:factor(REGION_4LETTER)EAFR","year0:factor(REGION_4LETTER)ECUA","year0:factor(REGION_4LETTER)EGYP","year0:factor(REGION_4LETTER)ESTO","year0:factor(REGION_4LETTER)FINL","year0:factor(REGION_4LETTER)FRAN","year0:factor(REGION_4LETTER)GEOR","year0:factor(REGION_4LETTER)GERM","year0:factor(REGION_4LETTER)GREE","year0:factor(REGION_4LETTER)HUNG","year0:factor(REGION_4LETTER)ICEL","year0:factor(REGION_4LETTER)INDI","year0:factor(REGION_4LETTER)INDO","year0:factor(REGION_4LETTER)IRAN","year0:factor(REGION_4LETTER)IREL","year0:factor(REGION_4LETTER)ISRA","year0:factor(REGION_4LETTER)ITAL","year0:factor(REGION_4LETTER)JAPA","year0:factor(REGION_4LETTER)KAZA","year0:factor(REGION_4LETTER)KENY","year0:factor(REGION_4LETTER)KORS","year0:factor(REGION_4LETTER)KYRG","year0:factor(REGION_4LETTER)LAOS","year0:factor(REGION_4LETTER)LATV","year0:factor(REGION_4LETTER)LITH","year0:factor(REGION_4LETTER)LUXE","year0:factor(REGION_4LETTER)MACE","year0:factor(REGION_4LETTER)MALA","year0:factor(REGION_4LETTER)MEXI","year0:factor(REGION_4LETTER)MIDE","year0:factor(REGION_4LETTER)MOLD","year0:factor(REGION_4LETTER)MONG","year0:factor(REGION_4LETTER)MONT","year0:factor(REGION_4LETTER)MYAN","year0:factor(REGION_4LETTER)NAFR","year0:factor(REGION_4LETTER)NEPA","year0:factor(REGION_4LETTER)NETH","year0:factor(REGION_4LETTER)NIGE","year0:factor(REGION_4LETTER)NORW","year0:factor(REGION_4LETTER)PAKI","year0:factor(REGION_4LETTER)PARA","year0:factor(REGION_4LETTER)PERU","year0:factor(REGION_4LETTER)PHIL","year0:factor(REGION_4LETTER)POLA","year0:factor(REGION_4LETTER)PORT","year0:factor(REGION_4LETTER)ROMA","year0:factor(REGION_4LETTER)RSAF","year0:factor(REGION_4LETTER)RUSS","year0:factor(REGION_4LETTER)SAAR","year0:factor(REGION_4LETTER)SAFR","year0:factor(REGION_4LETTER)SERB","year0:factor(REGION_4LETTER)SING","year0:factor(REGION_4LETTER)SKRE","year0:factor(REGION_4LETTER)SLOV","year0:factor(REGION_4LETTER)SPAI","year0:factor(REGION_4LETTER)SRIL","year0:factor(REGION_4LETTER)SWED","year0:factor(REGION_4LETTER)SWIT","year0:factor(REGION_4LETTER)TAJI","year0:factor(REGION_4LETTER)TANZ","year0:factor(REGION_4LETTER)THAI","year0:factor(REGION_4LETTER)TKME","year0:factor(REGION_4LETTER)TURK","year0:factor(REGION_4LETTER)UKRA","year0:factor(REGION_4LETTER)UNKI","year0:factor(REGION_4LETTER)URUG","year0:factor(REGION_4LETTER)USAM","year0:factor(REGION_4LETTER)UZBE","year0:factor(REGION_4LETTER)VIET","year0:factor(REGION_4LETTER)WAFR"
0.00182830699223172,0.124418880276711,0.638719933750891,-0.00259975633787149,-0.159166417204602,-0.421416911744525,-0.363908886544606,-0.307694409832273,-0.205190432224675,-0.134840021879661,-0.0218861576556448,-0.0159639490465973,-0.0441888397990284,-0.0235877459509424,-0.0253088841674372,-0.0253536931906746,-0.0218110188994311,-0.0122121052808864,-0.0129423807944565,-0.0628352634502452,-0.044558440510659,-0.0287861149015015,-0.0234527100703548,-0.042653873020811,-0.0327419531541849,-0.00759325491140132,-0.0299772949683317,-0.0401900586912053,0.00472290733201883,-0.0253677165980856,-0.0389760745516655,-0.0336184017952181,-0.0294122308619646,-0.0293255755592196,-0.0142674036282955,-0.0413355193329255,-0.0260481630152021,-0.0304603363737031,-0.0352662993261606,-0.0252610603813809,-0.0281407860511266,-0.0365484439789595,-0.021318549224953,-0.041865789679669,-0.0190749854151449,0.00336187260199554,-0.019601242059557,-0.0284457585623994,-0.0385547299807518,-0.0186415915764271,-0.0461920204970424,-0.0315207929341098,-0.0263054145410236,-0.0514640622926095,-0.0236346591934185,-0.00141731048102613,-0.025439803115095,-0.0533606307381959,-0.0255091971472109,-0.0276047354043486,-0.0328771483788745,-0.0225199469633355,-0.0131892451902401,-0.0273273845600072,-0.0313327336012778,-0.0477501103488111,-0.0458066077372347,-0.0649575227810134,-0.0450108018885844,-0.0308834279279438,-0.00597189004901641,0.0113236122559649,-0.0113327521881632,-0.00649324833445656,-0.022446326436757,-0.035351525005215,-0.0341089147997138,-0.0499083816137822,-0.0289548316582541,-0.0340528780415404,-0.0331248876789815,-0.0284152320280238,-0.0429411408479656,-0.0377443747055757,-0.0606592207574257,-0.0397571768799034,-0.00724877647962822,-0.0258190454327346,-0.033203338770668,-0.0226837130388303,-0.0085382445051199,0.00775799067962258,-0.00903571835618928,-0.0372855814653958,-0.0251873948074257,-0.0349222240478719,-0.0435125537233427,-0.041143305640432,-0.0408787987211157,-0.0170703778279684,-0.0333935928687275,-0.0191242124296749,-0.0249866257055858,-0.0330330290109646,-0.035507059616955
-0.0135395298481847,-0.153772690815496,0.720180152784753,0.00749569602031028,-0.182872978198652,-0.41738111348283,-0.298745053386939,-0.30768464474969,-0.186432315244254,-0.112793560104672,-0.00630462955538668,-0.0110730395913954,-0.0257453868776818,-0.0142177014415244,-0.0220178183296253,-0.0108212229152728,-0.0186218071373181,-0.0106447331217731,-0.00607078650498372,-0.0564420490129551,-0.0382209988668614,-0.0198146964147955,-0.0184363529543023,-0.0305039068994629,-0.0162982443709558,-0.00277572088645561,-0.022512196180475,-0.0338548392440943,0.00844507174751135,-0.0180324787395777,-0.026933624812423,-0.0256890089835762,-0.0219226357793002,-0.0257844643413534,-0.0105247759299548,-0.0350405331618237,-0.0192812913356439,-0.0230867067412175,-0.0245783434633506,-0.0267477510163321,-0.0247886883937428,-0.0266625280780955,-0.019943093458358,-0.0339139722700366,-0.0102037402467855,0.00709518829666551,-0.00873095666040364,-0.0225274313305012,-0.0326769264010946,-0.0117825377240495,-0.0420602945799834,-0.0174214445868997,-0.0194182042265293,-0.0385032306076066,-0.0140757323412362,0.0042129500867569,-0.0161050281206426,-0.040672849554365,-0.0176328872536781,-0.0185053107306476,-0.024449563444882,-0.0162955849748487,-0.00553099850655987,-0.0204196312655267,-0.0299268591648874,-0.0350031171304778,-0.0422875015814936,-0.0563800034604017,-0.0325793200020934,-0.0292490502387334,0.00063736459345595,0.0178438532046314,-0.00738585023455861,-0.00875007738222085,-0.0172856479982299,-0.035190928182661,-0.0270515984479521,-0.0395049875026797,-0.0185779023595581,-0.0290045823243299,-0.02723090556174,-0.0205359293244816,-0.0345373038422424,-0.0359067848363881,-0.0510347017375028,-0.0298685929957525,-0.00186314725113533,-0.0161316960718844,-0.0300821970291538,-0.0119794350922107,-0.00469164117782618,0.00843709694612011,-0.00851028052508606,-0.0311617304345259,-0.0183629295682917,-0.0259400000998737,-0.040718067531649,-0.0307165379804323,-0.0289878972440566,-0.0188939319365003,-0.0275570324671215,-0.0186804873070839,-0.0161749640016732,-0.0189683811576902,-0.0277899781324106
0.0060021718457461,-0.215276578738302,0.764388832955799,-0.00161114149571194,-0.159156751528696,-0.431201665792626,-0.351259234294506,-0.282521762258057,-0.181766759504309,-0.101727490195033,-0.00406478261653786,-0.005325466676561,-0.022972152159694,-0.0160842538054337,-0.0180994326229418,-0.00954207634449146,-0.0168166363737094,-0.00577134689902253,-0.00148334890810421,-0.0458709498554525,-0.0371360222988764,-0.0120680272245905,-0.0153101779445824,-0.0264069875501322,-0.00952244814945305,0.000900796757497851,-0.0200457722665053,-0.0353337696836653,0.0138454545142778,-0.0137444750756591,-0.0253514794597144,-0.0223735948028063,-0.0225731439538172,-0.0200408676607231,-0.0097585549080864,-0.0263362465804063,-0.0123215435185212,-0.0176530748634306,-0.021614690074593,-0.0171659455525659,-0.0194740800553782,-0.0164507210329849,-0.0162881919816311,-0.0299762896959499,-0.00306519714548722,0.00540086593764783,-0.000545172234148818,-0.017724932053304,-0.029207313008888,-0.00691190506778078,-0.0416724115027297,-0.021786871178536,-0.0155624495174676,-0.0355245465658711,-0.00518061599044056,0.00362084458121412,-0.016933471129303,-0.035978503389667,-0.0180126539728186,-0.0110008632441071,-0.0270033613416191,-0.0150592819386348,-0.00409731494578559,-0.0175174988476247,-0.0240447796955863,-0.0322937890026117,-0.0315348703585887,-0.0521264977584129,-0.0316648772544596,-0.0220596081172997,0.00319002990364424,0.0156413096377746,0.00134184212187403,-0.00560736537360888,-0.00871076402996604,-0.0299453257070754,-0.0172308370387044,-0.0346512764884574,-0.0134276479673328,-0.0265273123994247,-0.0200124090484494,-0.0149475929965026,-0.033651648276289,-0.0363398768283781,-0.0446002191681608,-0.0250987023092326,-0.00308590973975789,-0.0149084763254106,-0.0300076400328393,-0.0125182237292116,0.00575246726852173,0.0147590185879741,-0.00299963547632425,-0.0298455250835238,-0.011719716326879,-0.0223944933275072,-0.0404821535688652,-0.0304455073805249,-0.0285351937237578,-0.0108500735882823,-0.0241951915492532,-0.0181156150956987,-0.015994572438658,-0.0156326822294197,-0.0250503475967186
0.0801045195149663,-0.0932431575165138,0.763398856930473,-0.0211980194961022,-0.195552746862709,-0.45602873602703,-0.371750019042706,-0.333541621339966,-0.210886341909317,-0.169819351994343,0.00117265301259542,-0.00884693817238923,-0.0265842468674331,-0.0107823653645645,-0.0130728043239175,-0.00994054860849455,-0.00969314808703361,-0.00305833878187189,-0.00457637216299596,-0.0486777234279731,-0.0280931615463071,-0.0186446588047876,-0.0114835289883478,-0.0275567565945232,-0.0119990131135986,0.00627876920986982,-0.017516740557698,-0.0300635068697327,0.015965380524945,-0.0171702227151254,-0.0222726779391663,-0.0215449838842704,-0.0180077207276862,-0.0159603026137882,-0.00593900528555328,-0.0305601471174394,-0.0120510698360413,-0.0169625894819115,-0.0208318054245865,-0.0226537864388381,-0.01810889864601,-0.0175299748310008,-0.00975800563056403,-0.0328337571159565,-0.00586862741031909,0.00660999996249485,-0.00473006711680588,-0.0172436409433823,-0.0237631739869318,-0.00456901292584515,-0.0357861294791057,-0.0167945808697254,-0.0154786694668244,-0.039819365117816,-0.00521032477020994,0.00782962598769408,-0.0168907640435797,-0.0345134851340395,-0.010804108634168,-0.0142958091047437,-0.0168751836961329,-0.0158964138890928,0.000818812881341082,-0.0183899112450924,-0.0204023508943786,-0.02657588350902,-0.029884773533535,-0.0502251340327436,-0.031370402588339,-0.0146554454862002,0.00883392793413781,0.0245999644289738,-0.0032632265912567,-0.00384668354056445,-0.0097099362545427,-0.0299155640388575,-0.0230807977563852,-0.0314780422690782,-0.0124993980412153,-0.0266127017512395,-0.0166682706623935,-0.0166695088910007,-0.030889119169492,-0.028920662663831,-0.0409628858977311,-0.026811205029872,0.00239018004448473,-0.0115255122334632,-0.02406363764319,-0.00727661475905551,0.00613968605654529,0.0188999849176259,0.00166860947712689,-0.028875668245575,-0.00848106538820725,-0.0220655356305496,-0.0360763519017137,-0.0299920960934442,-0.0231516431010335,-0.0109061539775454,-0.0236272425399803,-0.00900037535887239,-0.0160727891185646,-0.0127070921456192,-0.0265314827435222
0.065456113094085,0.00774223521103494,0.689837278431812,-0.00289755416890201,-0.182527837522809,-0.447723954902907,-0.375197792792562,-0.343049576642548,-0.213374009598728,-0.14880118333598,-0.0116502898289124,-0.00997327015300246,-0.0263678692510626,-0.0149469882352792,-0.0181686190593299,-0.0189336969561229,-0.013117720010577,-0.00971322701169319,-0.00338722022745968,-0.0595215355557164,-0.0345796185731061,-0.0245498194694283,-0.0144403380124533,-0.0306373452249081,-0.0167153107687009,0.00115478035100232,-0.02664829484769,-0.0335341064757246,0.00597066509739977,-0.0215061282550488,-0.0295667938766367,-0.0261172563503152,-0.0226853701414708,-0.0231092005548089,-0.00410497773136701,-0.0285284731275312,-0.0194701304254591,-0.0226548852480613,-0.0276772643963724,-0.0163150702520889,-0.0222947636746583,-0.0283815500796845,-0.0173226711082024,-0.0316896916370636,-0.00475629424543303,0.00422071636817811,-0.0114733155252158,-0.0227772043941021,-0.0290938776501991,-0.0114099867748737,-0.0403663311312686,-0.0241197065230027,-0.0161906261835253,-0.0385015728377331,-0.0141835087302657,0.00968871909233556,-0.01787433794654,-0.0406709055490937,-0.0188686061212994,-0.0217239257966706,-0.0242988557904416,-0.0212974800664078,-0.00376202294765904,-0.0253399397915756,-0.0220945091157942,-0.0394239771802852,-0.0389954966278022,-0.0518912882963769,-0.0423247374583158,-0.0225684311867949,-0.00121384773105659,0.0195451251148476,-0.00542826268771547,-0.00649297274502883,-0.0143254108026545,-0.029670196712877,-0.0249545620191385,-0.0430272842847478,-0.0200724182828158,-0.0287530437034184,-0.0218126975449283,-0.0188148129106343,-0.0367875324991108,-0.0320679790739111,-0.052054096663885,-0.0285762377221312,-0.00112242331498532,-0.0187208589045535,-0.029436367295666,-0.0129305464956305,0.00466085465698081,0.014193597515616,-0.00372301662207721,-0.0327556790802274,-0.0160563627153769,-0.0264108188415827,-0.0383786097702579,-0.0311168127163931,-0.0281712786428,-0.0134953544841131,-0.0280606206753242,-0.00759821903905903,-0.0200471769704883,-0.0230252064087677,-0.032017325282406
0.0304665806265802,-0.158816051999611,0.654796440970768,-0.0236919544223629,-0.176257097798005,-0.425013598396783,-0.372521340980457,-0.340086085311719,-0.230669456540995,-0.13416694830407,-0.00957239929893922,-0.00969953110036926,-0.0234555748293233,-0.0126817404415609,-0.0192506617036337,-0.0166020772477023,-0.0161198668775371,-0.00890285569005784,-0.00425647803832685,-0.0554252885486672,-0.0335331427846064,-0.0182986754411191,-0.015227712001641,-0.0302030373992141,-0.0123566630150042,-0.00400881343595328,-0.0163136367995722,-0.0319048362121633,0.0128406909811464,-0.019478445755696,-0.0258602503712549,-0.0271165760524569,-0.0185052919636576,-0.0242847665772369,-0.0131870255707106,-0.0327642457235964,-0.0172062012353795,-0.0209722482674832,-0.0225102454243002,-0.0191085904073939,-0.0197079064502327,-0.024785885527291,-0.021056260175267,-0.0359265352968838,-0.0104635889912773,0.0039263650808637,-0.0108364520992566,-0.0239577701707914,-0.0343708433382702,-0.0111849195536936,-0.0400242672279852,-0.0204099221048257,-0.0181782385611825,-0.0400886997411006,-0.0107148417568735,0.00936784162304249,-0.0161333353692323,-0.0405310920652557,-0.0158995796734361,-0.0170675376613203,-0.0297255599036606,-0.0191721664423748,-0.00636131819848587,-0.0218011891325997,-0.0274108780758474,-0.0350587921517562,-0.0363990846103734,-0.0536895439818932,-0.0326626044207321,-0.0240116602060491,0.00264344341767173,0.0177091592259949,-0.00477796271732784,-0.00203104263680163,-0.0125145468538849,-0.0309868510393503,-0.0199392947431372,-0.0372207278824728,-0.0203938644076657,-0.0241053697409128,-0.018085851829029,-0.0177419060866369,-0.0336139110576425,-0.0348893186729693,-0.0475702996138949,-0.0283998512511406,-0.00377209867980064,-0.0176864588750937,-0.0312360561260379,-0.0136935548264704,0.00191930532008558,0.0151692097468937,-0.00649382240580492,-0.0297033208941773,-0.0131776010347394,-0.0254857301058689,-0.044087554724877,-0.031507695590553,-0.029188155074573,-0.016642062702772,-0.0261850183515095,-0.00827428472335404,-0.0155570415533982,-0.0193083926655707,-0.0270513719371363
0.0223871547755666,-0.207041748978452,0.683142478201284,0.0162774279812441,-0.176627092886211,-0.41784411454963,-0.336555185977611,-0.314207087576737,-0.219864217008966,-0.136936556714961,-0.00179154166735644,-0.00785500618281842,-0.0263517388407254,-0.0119252147307441,-0.0157227519810454,-0.00580029899916366,-0.0181204981863948,-0.00897569028555847,-0.00276791353850208,-0.0544265650742347,-0.034285478280501,-0.0204160145799007,-0.0144083333602148,-0.0244517462648713,-0.0103513786533193,0.000835161289381322,-0.0185700950833719,-0.0316612348104518,0.0110087549790065,-0.0180023719960384,-0.0228282729209694,-0.0243353252566672,-0.0199622783379153,-0.0220994585958897,-0.00492671785699064,-0.0258013556700573,-0.0198585901715814,-0.0177047005455742,-0.0248071769724485,-0.0221937919378739,-0.0185248377716997,-0.0266202152763053,-0.0212002663418932,-0.0306665724469848,-0.00946313193762125,0.00846157064445767,-0.00613493784756045,-0.0220447776286123,-0.0312382673880986,-0.012725801420193,-0.0376967530750811,-0.0199896170001545,-0.0165420005063654,-0.0355770443906001,-0.00631666787644792,0.0068380619693399,-0.0131203047513341,-0.0330633553256688,-0.0147672880313381,-0.0155354027982111,-0.0251545720079195,-0.0203145984497872,-0.00275698925399914,-0.0191398836587748,-0.0208652624435659,-0.0336923217613822,-0.0360730855401137,-0.0554760241768214,-0.0336427454620701,-0.0199926842795824,0.002046325487519,0.0155005596338929,-0.00158853440906933,-0.00842734573831905,-0.00945482148089865,-0.025976721194671,-0.020128838947623,-0.034149849411016,-0.0178734770711296,-0.0310544974127885,-0.0257941013050299,-0.0160684338100691,-0.0389761060710225,-0.031312124249631,-0.0463549954876646,-0.0311718233752594,-0.000165819268871031,-0.0138003736464731,-0.0290352393191423,-0.0144374252831906,0.00604595001726844,0.0137314418918287,-0.00545518765690907,-0.0258911509592512,-0.00985780432264617,-0.0259499589980583,-0.0439811812246537,-0.0285643140621592,-0.0244391489262545,-0.0131297937666006,-0.0234799215173081,-0.00864810989140498,-0.0101375348705381,-0.0167084697108163,-0.0254804328331904
0.0400239724813298,0.124107419730798,0.657691592867651,-0.0128871026097253,-0.188912598632992,-0.402097750761479,-0.375620160248115,-0.332473864943974,-0.194945990412134,-0.0872293019439159,-0.0138811963002604,-0.0147422253950123,-0.0346004272077583,-0.0211298144444881,-0.0209211937556792,-0.024059434444011,-0.019469812234006,-0.0137850518193331,-0.0105188093969146,-0.0624413762382265,-0.041033548643316,-0.0270887703119045,-0.0196336969981092,-0.033000876416541,-0.0264712250934375,-0.000886918547085778,-0.0312537743129336,-0.0385200644068517,0.00465087915461069,-0.0220703462707942,-0.0364615661706723,-0.0303284582000864,-0.0246285005995398,-0.0275483535427256,-0.010557832173678,-0.03778708724149,-0.0292408693627121,-0.0293048069338606,-0.0300685032879547,-0.0265980516680543,-0.0215707076736265,-0.0340762559592608,-0.0235837553843923,-0.0377199513453507,-0.0126400562850898,0.000826619846998316,-0.0229864932256301,-0.0271481694094725,-0.032995264159949,-0.0163896699693221,-0.0450281997278688,-0.022767151307309,-0.0189379187518161,-0.0463677836441699,-0.0170284652416848,-0.0025345000019435,-0.0225081043708544,-0.0447562811464859,-0.0216344045488013,-0.0249980959451778,-0.0317221916898689,-0.0285934904647766,-0.00577421558070729,-0.0296997836278381,-0.032846409909313,-0.0482447482228057,-0.0464719313058845,-0.0599523352552078,-0.0400813025418383,-0.0254943471139504,-0.00982871643662826,0.0127939528387443,-0.0101703035088733,-0.00434674732993409,-0.0231002559774006,-0.0372169320569267,-0.030722272957339,-0.0475368502300328,-0.0255323146412632,-0.0334460335832437,-0.0305248287073689,-0.0245342489235983,-0.0375918367086509,-0.036761123601485,-0.0537486051204805,-0.0373879977216636,-0.00522950224022902,-0.0223980587688539,-0.0336437691475141,-0.0192187941348931,-0.00390793249598583,0.0108381715329628,-0.00836863388472707,-0.0342867552954132,-0.0196611780157595,-0.0302899995136389,-0.044762766100327,-0.0427678308142691,-0.0372373897853865,-0.0173246164788355,-0.0287995963291444,-0.0202372333926247,-0.0220979844252848,-0.0260116598230132,-0.0303460232315906
0.0269001975355064,-0.31902715289837,0.685528893931047,0.00709894486385466,-0.187417254156745,-0.437257111377223,-0.365913080474578,-0.302205976163297,-0.224237081372079,-0.136137037111396,-0.000317683777368958,-0.00767913804012473,-0.0216576095150778,-0.0117620704075948,-0.0130823118001482,-0.00815643347964272,-0.0101581360055509,-0.0127985069773265,0.00353323346268202,-0.049720503804465,-0.032336075774666,-0.0136878618520261,-0.0195396302407428,-0.0247414873837394,-0.00662103780488961,0.0028704729022721,-0.014341463030867,-0.0333264183830144,0.0128005119109673,-0.0157753167632298,-0.0225322389337159,-0.02197374806228,-0.0137775254800818,-0.0187167476777695,-0.00732700594736916,-0.0263098792965822,-0.0129923897174403,-0.0133285853110002,-0.019269456590753,-0.019071344442524,-0.0173919464124285,-0.0167405084004521,-0.0157004269861614,-0.0285389627391192,-0.00690294798857745,0.00888321495742789,-0.00038019673242757,-0.0144354655839619,-0.0259370210482071,-0.00816113426969668,-0.0380671063707082,-0.0208297078569686,-0.0149009938330889,-0.0353038816586503,-0.00350929796566127,0.00949392486128256,-0.0120895402066919,-0.0348391285080163,-0.0136081184461048,-0.0139307923600072,-0.0263501905930837,-0.0135306202931055,-0.000923320645564583,-0.0190894018218761,-0.0237278651901805,-0.0299116640100831,-0.034032756623231,-0.0481127080994882,-0.0287430787880735,-0.0158524865903819,0.012975901126744,0.0200565500096781,-0.00076594856740521,-0.00477720701485079,-0.00843198099901797,-0.0271875764707485,-0.0216556192430636,-0.0302730277740011,-0.0123112909922153,-0.0219715698178127,-0.0150328755617746,-0.00941303637561103,-0.0305546515541694,-0.0299699930883703,-0.0472440592340867,-0.0229075978973477,0.0033678592288043,-0.0140719100486933,-0.0257458060843855,-0.0136681573476302,0.00468469717170168,0.0195778011736733,-0.00320320323433796,-0.023980332864224,-0.00499802695831529,-0.0208361341175856,-0.0388011548808416,-0.0264367417159806,-0.0228568574759462,-0.0118554373657937,-0.020724460456699,-0.0138214937758026,-0.00756555276607026,-0.00920284324230611,-0.0187347654829698
0.0688672499567006,-0.234797447518597,0.653479231903463,-0.0130614469798704,-0.185105877659157,-0.449445906147383,-0.353676610817357,-0.344731125168076,-0.232661977323179,-0.136537808840106,-0.000315985009156798,-0.00301853735189222,-0.024243982053105,-0.0143532377978197,-0.0125035636033415,-0.0106875738815207,-0.0126352079880783,-0.00571686951442437,-0.00408298351751746,-0.0509517172873165,-0.0303020717938359,-0.0089638693014703,-0.0123200600348287,-0.024297950114928,-0.00754509298053242,0.00379046811747421,-0.0149416191717793,-0.0292108017237891,0.0131928392880423,-0.0138766465730616,-0.0240202834625082,-0.0263322887273962,-0.0191473815598852,-0.0205729479337073,-0.00509238375366931,-0.0238331621436596,-0.011610650571427,-0.0144261049417416,-0.0223809106020178,-0.0156913425783332,-0.0196216287215052,-0.0213660899763264,-0.0162813434473234,-0.029687427502215,-0.00604194859038437,0.0117594401613869,-0.00354599895412218,-0.0141615194134249,-0.0266689604865378,-0.00894494559192497,-0.0409393916373139,-0.0226358430270585,-0.0187763309021155,-0.0385025631928847,-0.00893401977398975,0.0107769636713219,-0.015129321223287,-0.0357039179548188,-0.0118951104608935,-0.016937435054784,-0.0233303302558438,-0.0153997891887615,0.000724400689565996,-0.0164399384543751,-0.0197724053518253,-0.0277753036897696,-0.0357186628331017,-0.0526784191850171,-0.0315092269140881,-0.0208638653611897,0.00823810338760611,0.0189281708605258,-0.00205342036435749,-0.00159154117540949,-0.00775357012165425,-0.0239563185522442,-0.0180126987519667,-0.0301294484815656,-0.0186859747812296,-0.021165427632511,-0.0243284035142682,-0.0117139817170015,-0.0310361408454904,-0.0299015322881021,-0.0450875530539019,-0.0237543885905718,0.00209501700494859,-0.00925353019457474,-0.0264231581403023,-0.0109391918413737,0.00999159482669705,0.0132715245176386,-0.000986019534604207,-0.0268563908703179,-0.00823418561327046,-0.0197594226241372,-0.0353425566425757,-0.0276661987532775,-0.0238602444105257,-0.0124962068243192,-0.0239789318118134,-0.00966578132625107,-0.00436399451289507,-0.00917974002736521,-0.0218773424176714
