"effect","obs","comp","fe","idx"
1.56218143643816,23,1,"REGION_4LETTER","LATV"
1.44191586553772,23,1,"REGION_4LETTER","LITH"
0.699496464065582,23,1,"REGION_4LETTER","LUXE"
0.656366151830781,23,1,"REGION_4LETTER","MACE"
0.10274382374804,23,1,"REGION_4LETTER","MALA"
0.555239268439504,23,1,"REGION_4LETTER","MALT"
-0.26089573596686,23,1,"REGION_4LETTER","MEXI"
-2.02162702758886,23,1,"REGION_4LETTER","MIDE"
1.04497185443764,23,1,"REGION_4LETTER","MOLD"
-0.179249397343382,23,1,"REGION_4LETTER","MONG"
0.933827920680814,23,1,"REGION_4LETTER","MONT"
0.110416445408345,23,1,"REGION_4LETTER","MYAN"
-1.18572700141308,23,1,"REGION_4LETTER","NAFR"
-0.791477960250865,23,1,"REGION_4LETTER","NEPA"
0.374343371770287,23,1,"REGION_4LETTER","NETH"
-2.37619808600488,23,1,"REGION_4LETTER","NIGE"
0.599186158869455,23,1,"REGION_4LETTER","NORW"
0.648563874116159,23,1,"REGION_4LETTER","NZEL"
-2.04213634088167,23,1,"REGION_4LETTER","PAKI"
0.0820641268516535,23,1,"REGION_4LETTER","PARA"
-1.09615981997092,23,1,"REGION_4LETTER","PERU"
-0.0880657814149054,23,1,"REGION_4LETTER","PHIL"
0.829480848714224,23,1,"REGION_4LETTER","POLA"
0.686834311024709,23,1,"REGION_4LETTER","PORT"
1.01030270929946,23,1,"REGION_4LETTER","ROMA"
-0.808464809446836,23,1,"REGION_4LETTER","RSAF"
0.549941351785116,23,1,"REGION_4LETTER","RUSS"
-2.75056470506265,23,1,"REGION_4LETTER","SAAR"
-0.527482269885451,23,1,"REGION_4LETTER","SAFR"
0.913057131602634,23,1,"REGION_4LETTER","SERB"
0.181778627090511,23,1,"REGION_4LETTER","SING"
1.07316952300753,23,1,"REGION_4LETTER","SKRE"
1.03678217394042,23,1,"REGION_4LETTER","SLOV"
0.273467950268225,23,1,"REGION_4LETTER","SPAI"
0.453112335800429,23,1,"REGION_4LETTER","SRIL"
0.54314411988975,23,1,"REGION_4LETTER","SWED"
0.350746247158432,23,1,"REGION_4LETTER","SWIT"
-1.28097378914949,23,1,"REGION_4LETTER","TAJI"
-0.80468755764397,23,1,"REGION_4LETTER","TANZ"
0.346605393440069,23,1,"REGION_4LETTER","THAI"
-1.44999114843424,23,1,"REGION_4LETTER","TKME"
-0.255126828765819,23,1,"REGION_4LETTER","TURK"
0.860762657916541,23,1,"REGION_4LETTER","UKRA"
0.271297514542552,23,1,"REGION_4LETTER","UNKI"
1.30672890236389,23,1,"REGION_4LETTER","URUG"
0.0573566112723302,23,1,"REGION_4LETTER","USAM"
-0.728532710759743,23,1,"REGION_4LETTER","UZBE"
-0.110253814623383,23,1,"REGION_4LETTER","VIET"
-2.03099031840486,23,1,"REGION_4LETTER","WAFR"
