"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190"
"34",1101.460417364,2170.625530385,263666.324774085,615.04276166,22328.3722718451,7447.23287929499,582346.47915213,5233.72066569299,539.703020880999,1906083.66527748,593285.772396151,8044.87756807501,15429.412525877,13005.092052829,46305.313350542,49297.8571411691,1831.049640899,2615244.77927036,6543.684982258,2634.589438306,25967.996343315,1257.465187033,16396.7421730227,1366.781584207,6919.427256878,3168763.9624499,1568.241773092,1444.013807487,27862.167507208,5084.83898372,936.10360983,4285.124826731,11459.241928612,1408677238.2017,742.966962473,4125.497681827,345.327886341,733.217106146999,1135010.99264347,20440384.5087469,476832.923612682,2670.393476494,86048.7405127038,33777.038335261,487238.673704209,18519.642280083,320039.879920783,4761.967973227,2537.154979196,7613.22015283601,616619.848491693,350.651362308,83219.5811722341,175754.185599855,81903.284127105,55303.859440588,314.036250853999,22982.646664664,1580.744302508,2031.404215139,353849.716080238,3244053.82933708,4553.101852347,8208.20003251,370.390644321,2261.1914944638,7673847.67257705,19496.140548096,158139.483770399,2642.22728732486,99959.2557977572,3111.829026979,1129229.8510966,11012.512800319,31505.829213212,1622639.51450289,232441.074485784,36355.854674685,1783585.0213567,1313190.25779908,1175033.6108106,39907.63483505,878581.680320069,602548.813155023,2109927.30120632,117643.560935099,20057716.70623,36285.541080568,84644.0567456004,27018.5188810677,56838.4424766917,15545.9547230414,637.997978665,14700.089668086,62027.230558143,1944.132260973,571.159589399999,9124.01638607099,454.714740596,26320.529478157,67643.3381155051,18780.774622221,4137.896587104,1364.318131855,972579.178268094,2788.859602064,5880.42168125599,13441.705083262,2646.189079401,6550.53594022636,7346564.28914419,603.937990651,3433.537299492,4960.64458775401,72750.198918181,1897.183944715,199.978843686,843.689935646,8688.75250534001,3314187.79537434,18212.6359622429,1307.779215974,429600.594646484,18788.172539449,1547.606986234,47871.115374329,990613.396587871,818.470141575999,23097.093279285,60874.163452314,95015.6435684148,2457.76482276,5857.10496522583,374793.007310808,348917.310600193,717287.583412251,114805.88660582,34424.548577878,5703325.05996996,134.689049015,147546.194455943,948911.421227774,2433.333078886,388.042255956,1136.880426006,380.138816963,725796.860851915,24935.93720091,31078.75180597,518.079596988,1084.411757318,1948991.40559686,85464.044620714,47174.066744509,231.179435355,769500.58581511,231.426189565,1340575.77115481,22639.426345431,188.437315371,4893.94460382599,487.291663908,705673.911441639,666770.414232571,12107.810535591,865506.627447706,2009.132139725,1297647.03061072,4686.610643902,4808.277704313,154793.569887781,47657.528063815,512634.122470913,1424.187287394,202.888088138,6960.401660998,63408.3319280566,376800.699857465,7332292.527279,44457.630425708,301246183.0426,25214.5124173643,3850.61143118707,465.983404623,654855.587032955,93092.5938997491,19824.297109733,7779.60888054601,1682.209913501,1076580.81510029
"35",349.009634,325.42261,452.804485,209.889687,723.782873,166.327372,1393.457955338,296.77554,354.734238,2475.82496594,482.199485,394.638506,194.493125,254.467094,367.483914,185.25588,12582.5007408,447.558685,190.652399,363.651506,290.116743,745.998577000001,459.96757918,225.862807,266.430163,845.885257718999,228.653868,290.581001,317.811948,698.467028,477.831828,333.92245,301.461105,459.820302502,1937560.1295859,196.817581,216.225183,249.760857,826.082819279,4679.04271433,581.02304233,481.556136,229.895743,211.556895,369.978002,201.466216,663.846559,237.143611,185.548067,489.74381,983.201351,227.336021,319.088515,640.94960758,300.506311,236.495365,206.32631,579.098974999999,414.7423039,297.561177,484.907001,520.355876,260.651552,303.569217,173.523681,759.47060051,710.491101718001,387.39338,365.7311231,211.208658861,280.334824,323.619073999999,745.381672,301.491788,254.302728,328.651127203,635.515248,214.689594,2035.292758685,1780.346827328,1594.858320373,472.889536,472.734805,1345.863883535,425.690868,194.445353,2488.43720932,257.155588,1499.982377117,681.817190110999,994.83255717,1500.971971835,278.008946,646.058526,316.349805,801.740229,372.00771,255.844109,278.6796,955.650676000001,261.341932,272.135136,268.435834,284.260142,1008.51928685,308.282476,319.811983,434.535131,17173.286791,482.802316469,718.325659815,390.604769,438.631877,3297.465507,428.232665000001,244.214346,116.569408,274.051463,451.728765,575.134624,204.54650659,333.786665,1109.740651249,314.876076,505.893615,1128.301798,440.673745,590.034352,536.298934,390.205969,267.733643,384.193157,442.694362541,536.147980629999,1026.680067758,670.841604000001,4613.86322400001,483.068111,1059.98200691,125.7843276,815.800008,4057.988540648,858.157407,236.392158,694.516716,234.224879,383.822861,471.774427,20589.298374,261.751115,478.519512,1729.13842734,605.966482,565.061826,151.424645,1099.871603147,147.378748,752.01723264,259.996577,125.957994,425.717515,181.644325,477.957615000001,518.4570117,471.001671,797.354714849999,574.799377,2071.22456242,645.542302000001,321.757863999999,431.541322,249.615385,673.880061,289.431793,144.8320847,317.355364,2631.483719,348.719543,3344.9163513,249.949657,2962.34684472,702.2163255,1608.691988118,283.049945,1382.54420996,1208.417515487,507.232758,368.928199,105.7513296,21873.6423
"36",257.308789,241.0713601,274.966757,149.4371753,350.176581,120.0807231,989.779047737,219.1100254,256.363944,1757.81169543,360.8913228,251.282539,168.0284966,180.032961,255.844119,135.926198,8964.82043150001,2098.9849443,143.9744927,265.641723,199.957493,562.208759000001,330.8474931,162.6556785,185.390312,3999.390728727,158.269975,209.709384,225.369993,489.291828,336.4462,249.274675,220.6800231,591.934210313,205.7854466,2686825.30771442,157.00205,187.8205652,582.352885363,3224.3755567,413.81023284,301.307413,173.740946,151.2300789,575.192027,142.1319675,459.7010841,174.1630804,134.5379499,348.267636,708.3032371,163.7472835,214.752926,442.40903362,206.284475,185.8778557,154.4926059,411.727148,276.8232394,220.908445,337.2770403,619.168017399999,189.4301498,224.459529,115.4610636,518.51545893,1029.23396627,278.480345,338.816686899999,139.343698908,206.288732,277.5237512,467.231297,225.694405,184.12023,240.389840864,419.1576987,153.1945822,1439.077250416,700.462069283,1158.704141159,358.417963,338.4836447,875.378551322,14682.9788078,259.6262224,1885.72511018,179.0584235,1120.986994469,488.332425861,785.611895189999,1025.624582032,200.221869,470.5890229,208.5983627,521.935291,268.6967,187.1634413,205.806673,552.691327,171.246118,195.266843,205.569744,209.1921954,725.415723040001,226.4271398,242.331938,297.4794855,468.407065,335.226480605,507.075674473,302.5781,323.857882,2388.542324,276.91883,178.616528,86.277207,196.881209,347.263375,335.1820134,147.40335928,243.0624905,780.220813631,232.446528,375.758643,447.527387,67677.1091667999,384.662615,384.737417,273.106404,191.037618,275.933411,318.145836096,378.07571031,1292.392991292,461.1930174,286.2854119,350.101746,703.47290885,92.6000091000001,589.445118200001,3626.865992401,645.697231,173.2600927,475.257573,155.6322484,275.5356916,294.998258,13776.262364,192.098981,358.871597,1248.97269168,426.6108799,386.6084213,104.045614,753.838244518,116.8249104,18833.02857068,186.178256,90.2673688,322.285925,127.7468019,325.9514876,1232.76834238,340.852195,8645.0297874,419.646091,1475.23155633,465.0107956,234.294839,377.276578,175.3969625,564.88376,205.7942215,110.9502118,343.7035535,1805.355095621,249.056082,2755.6943826,185.6893873,3534.37817345,500.24852756,1164.959301269,204.542112,941.59002587,850.164814683,362.103179,273.820205,85.6351496,2422.582204
"37",204.302107,187.2264754,233.185596,133.7271236,275.595994,93.7563803999999,921.77551624,172.323766,211.237202,1441.56162466,334.1638646,203.110323,111.5762203,148.997961,203.623009,106.8417473,8119.9571808,51934.7296973,109.0747359,209.682734,164.4006662,449.442919,262.05136249,130.2079321,165.061434,547.76434398,124.552938,169.647736,184.538057,418.998281,267.858899,205.505696,395.259602,786.273938378,164.3135541,111.0937863,1453624.8426408,553.8670333,485.192499424,3616.8410873,337.53655571,1448.691151,148.136178,120.3415343,141.697105,178.0924772,895.383316,136.3723134,111.6681682,1200.352987,560.4411961,130.560341,182.966306,360.55310469,174.0108645,135.88867,122.027972,329.782251,258.1598647,170.269654,299.3050978,4480.3788595,145.9370381,181.811871,94.2879432000001,431.55191046,8025.61490320499,227.321011,478.8747368,122.223708901,167.630281,191.692076,446.285056,181.780893,148.575281,229.652101679,389.4677796,126.671194,1256.618695503,1408.449830181,1899.393191632,286.4338533,277.3718898,723.482055134,3096.8963997,114.280661,4871.78962047999,149.689615,835.609288273999,388.267791126,630.493070430001,899.64654067,164.420588,377.646074,210.719926,476.271826999999,209.7326259,152.8565765,162.362796,454.614567,161.637425,162.512274,171.2983734,164.1214227,577.51029259,177.6934232,189.403227,261.0155133,367.013219,278.945387436,648.876263973999,234.666275,259.301753,2044.452687,261.185199,146.1544464,87.4817820000001,163.334398,272.862634,444.500126,118.68651606,188.989019,645.258956346,187.789604,317.719609,338.499579,252.0953203,345.469954,321.676563,222.998421,157.810793,223.547317,262.984758032,305.4019694,443.086753555,1035.165827,2389.6101628,290.3506448,750.2733077,85.893283,479.8618492,2625.786665019,509.753582,135.350472,391.295597,136.300431,322.5542731,709.675458,11840.221726,149.867437,300.399719,1024.85562722,379.55227,337.370164,94.6591213999999,578.126373116,88.3715795,10558.06032118,154.025186,75.9196173999999,242.674224,104.191357,258.2446336,694.1494275,271.074699,25510.18153066,333.946494,1226.35093442,397.098092,184.155892,263.279595,198.88393,469.789654,169.597541,104.3896383,183.0717306,1348.842736983,215.182721,2021.9210231,148.713442,3326.24568735,452.66874657,947.381652601999,161.020738,795.85569319,691.311760026,292.218385,211.948041,69.8810229,4068.3601608
"38",872.116668,794.911109999999,963.46431,516.643405,1115.728175,416.846295,2801.476430775,761.06085,934.270459999999,4598.88181717,3072.026713,861.685014,464.407965,610.098513,842.73681,453.491214,32922.3255914,5064.346034,485.271809,871.791035,673.611076,2105.637913,1133.04735265,534.535491,613.562635,4205.052246983,545.016204,715.250339,780.085947,1974.072255,1211.30121,843.342324,4162.917362,1058.17948716,794.698323,483.23109,4964.784207,9775294.09408929,1662.953145421,17951.28778583,1953.25299707,1073.643368,533.97662,1864.207735,759.167602,462.991125,3886.115898,583.988781,458.617099,1210.150175,1897.162736,585.611815,685.990705,1787.41244818,639.701938,545.698504,542.379523999999,1379.397308,1228.789034,779.063608,994.159691,30357.178658,639.506103,788.678638,301.511832,1895.84964049,77637.297596219,908.826158,759.0982725,484.981067026,657.825512,884.690230999998,1674.621197,773.462484000001,606.605297000001,724.105873199,2332.274817,501.633702,4288.56903447,2086.211498959,3706.334981461,1090.313703,954.690058,2602.397074626,1001.148,460.992095999999,6026.61523393,585.640754000001,3472.788808283,1602.627856767,2396.70056425,3637.349424785,723.888539,1561.454154,693.312641999999,2118.255972,1020.308041,588.501216,718.009912,1726.340305,564.62924,684.403661000001,693.456708,751.284299000001,2036.40842952,821.402005000001,848.51,991.919139999999,1791.905996,1119.078850042,1790.523731141,1096.372207,1206.563277,9456.66990300001,856.725038,576.381219,117.744019,654.249810999999,1190.486372,1007.790976,541.61466934,847.978850999999,2375.480341109,806.520729000001,1322.070216,6103.268322,865.750577,1515.647673,1260.531709,847.589961000001,611.017783,937.41128,1047.450626998,1150.14080363,1675.321235143,16934.660559,15184.598796,1123.785873,2292.25705939,318.8189146,2024.258455,11264.097979126,2375.848793,602.268745,1847.972126,527.472269,814.850992,902.352755,48383.891384,639.954046999999,1262.230794,3866.02288363,1309.277473,2286.117784,332.695476,2072.442059081,378.391538,2729.79546653,594.826126,314.225434,1147.371575,444.604931,929.400401,1296.7231946,1053.367217,3452.7150342,1601.237518,5804.91652633999,1435.747205,804.003559,1003.825391,1882.402334,1840.173768,702.373602000001,460.8949247,779.323125,5957.671700878,736.942777,9303.16366300001,641.175337,84319.1921017401,1643.93351136,4100.618414634,740.264806000001,2925.08964091,2851.469407076,1199.287997,951.906204000001,252.6156338,137050.679197
"39",1360.29896424,973.673079639999,3633.52820845,715.68081696,5918.04245050001,616.85823962,2118023.99578652,1059.94868324,1226.20938887,171313.87104209,42589.8472179201,1360.20311177,744.122770290001,3973.58858639,10537.69012052,2376.42458604,5943.56995549999,1045132.03484338,594.84552881,1174.75577978,986.56907613,4885.201363,484978.610101343,719.866889199999,11373.73612534,3123810.59199681,771.266767359998,942.78050848,95810.3139228099,2803.4212646,1697.50296297,1304.72741673,1219.93247109,935675.980862377,896.83667825,703.3925696,863.042935599999,1180.27865958,172691461.714387,5525566.73474422,845292.943158948,1610.54841718,106512.65063503,2919.99346843,54371.40305368,1606.38587573,29474.99067083,692.503607060001,2136.20374096,2053.0074337,124284.03756628,860.164307099999,67105.58167412,627200.736212393,11474.64219634,32669.43846301,764.02282106,7019.56128557001,793.339114,1033.00556067,284922.72883674,995379.80140795,4002.82300444,1104.0466836,561.12246798,2188.005838435,2568081.35833149,1544.55645928,39116.68346285,889.452311677201,59937.5352372,1449.77875209,40950.2931771,4670.80013148,28031.67823872,150462.895027794,9790.97019687001,11664.39400528,1039602.7711892,289599.686555715,8041.87661141651,1721.95548068,73230.75897913,12149.8331480445,1617002.89061214,4900.63151851001,6431203.24022015,4493.87685891001,5228.6773019881,1983.8347752303,15943.763267943,4292.4237114939,1079.10096863,2864.44850462,8720.75464618999,3243.2203626,1369.3403372,3571.99162841,1099.4721455,5132.77811661,1313.34652498,1763.36162706,978.163059859999,1044.20940176,233576.528960494,931.66560095,1226.23556824,1762.17927641,2154.7979522,2844.5199234362,2810700.45477504,1498.91510947,1477.79377991,11079.3801196,5940.44562475,1015.82061499,298.16795936,1919.36392161,2727.2636759,1490119.77274974,674.375569495,958.76875529,40169.099483374,14914.56041065,1611.85160485,4066.1904741,97079.58194122,1690.1155539,55143.9432435,2706.82740803,97433.2816281,1985.83913919,81392.3798755252,1466435.29045014,53716.0009877779,85097.1529917698,69453.31894455,9423.6274616,2515832.99912141,341.12862548,10255.79527906,92284.0024804427,2877.6019674,675.80598814,2575.7795877,843.38107347,220307.7974138,1274.83841084,42670.773983,1706.59924015,1999.56509488,105432.607711575,5817.4771196,4362.39202366,508.40533441,156322.4119115,610.575657940001,1416195.91751292,7823.62282353,485.001293179999,2066.83852237,643.551213,334256.00758483,154340.4196694,7871.0678939,145101.129340192,2321.1109957,191849.444464135,1826.1914937,1076.10350133,7035.58101605,4483.91554377001,139330.05081757,3199.92552484999,608.374456479999,1138.73249049,6678.9404571964,142468.9651205,731593.31142032,1031.98002012,7565668.95983805,147354.823328981,6242.9292196835,1030.47048193,749402.169681508,9044.92696797441,1891.4153186,1270.70392621,911.101653669999,699115.813735956
"40",88612.0419842999,88978.0975593,1790328.4685732,10021.1095906,135670.1023548,3486.9419639,3966592.55390816,10246.0437638,23093.4737779,20508263.633646,5553340.80564209,191989.9292167,3261.8301115,157714.8848207,2026661.561775,29536.0104311,10736.96168938,17489255.9381873,8997.58749269999,58832.0429282999,8382.5148609,21290.5687899,267095.489864535,6407.90244570001,24739.9518223,12898764.5021107,4160.8154804,55648.2788876,528411.1376645,35486.2431529,11532.5974132,427834.32545132,163061.2909751,32734799.7862831,13668.7965627,3338.2969437,4396.9195542,4990.79297329,3254519.43125,14917495227.843,2056029.8245824,61720.0590890001,282940.8161838,322444.6973517,865531.1470911,296927.2276769,5729073.73702549,183365.273956,198541.7202691,201271.9497556,5939139.80045904,30936.133392,200652.5432018,503494.094494047,2142390.955851,230144.7262237,5404.1172006,670044.925278401,41003.47910558,39417.5917486,4582672.56629923,25404298.7071581,81403.9410734001,56156.0771599,13062.23834601,18333.590786931,94385961.5462955,400991.6612828,2338708.3930656,4068.5245142979,158751.0189034,59638.152291,3217974.0257572,30184.679674,100039.4911293,149107759.163898,6341936.72801791,123594.1303716,23589107.1621009,13332387.0976319,3718530.99018676,1129420.0033696,6740342.62845469,2132545.28335138,27100320.5626744,118633.8801154,108895842.681433,746167.300465501,855200.248684969,460166.139179801,559849.177793251,144895.352888434,50379.6742179001,127252.9146374,732927.070856401,168848.1744288,5403.8053776,91626.72790758,4400.093486,809640.0913809,144413.53250561,1792119.3435263,307285.5927495,33053.2988735,22679310.7424553,6839.63902909999,74227.3708627999,185953.5589482,29068.8633191,494443.359055721,18264551.2851498,5374.83916339999,438161.9978652,40523.2798376,978351.5159305,34902.7511582,1268.64930007,23925.0953214,439054.4455591,35204942.5725034,19943.096239288,14707.7654757,2415286.25819266,29309.4875766,63686.2006655,1849309.63377409,3797916.54527237,272055.2609666,233216.9954206,2427120.0102802,111812.7168909,89538.5427033,366568.216133582,1184426.71802756,4737459.53197637,8183640.0624622,1206538.5380953,446364.9338612,77843894.5883283,2311.55374241,3061917.2483827,10323576.4418324,34123.1413855,3763.72703,10871.3688967,3710.4970124,6800737.7189327,166392.4188063,184192.5026324,10183.2184382,29541.8517871,31508875.0145561,2729303.4147134,866661.370669761,1457.5819025,5107829.1657502,2575.5703532,15908066.3883468,267772.0299825,4745.6345412,59807.7507067,4328.5838172,4136207.82771167,5083150.80772435,750892.1411775,4255457.43303091,46348.48055444,27505678.5116604,80040.7476894,32260.3417003,183184.3886597,533918.2383633,8352693.4200513,110679.7265778,890.23271607,92904.8780697,1879267.84466272,6685392.19546361,40110640.9464886,232369.0969683,168741110.639437,350441.82166895,134487.818265134,6759.14466639998,1084481.11353371,9184414.29866824,679504.7556001,58536.8000235,44234.3760429,12954221.1475217
"41",989.39073591,1054.63294695,687.607368479999,454.87248109,1448.04975869,419.64576345,144566.282758632,583.499129159999,17690.56723117,27746.15421928,14727.60929282,1908.036515,657.73707399,516.53455787,704.00656246,1895.4986641,2836.69897254,303355.5935412,1012.57477486,574.69486504,544.18393189,1226.21625554,72608.016123867,425.70730706,554.959113489999,1355913.32371841,553.021962890001,544.824194159999,1094.49257611,1354.83013335,957.538334469999,590.48969657,1095.30764542,1007043.97324523,610.384634639999,472.449153339999,439.22839093,525.2893172,559882.234305555,66527.8233038861,97074073.5299986,1902.24535693,205533.93522461,8332.88607418999,60534.17900287,539.82382184,29317.61296634,1194.69111327,321.75962938,1062.91230377,23139.5108032,425.56240062,149454.9043885,1539799.98862502,4916.16719493999,66796.41176495,370.18864707,1615.51726167,546.7067473,586.35468532,50347.17540418,292376.99112719,600.52651989,623.1711266,919.594335470001,1667.235508756,965273.648860523,882.85078821,5047.38344420999,439.540369005,140587.23490811,590.676704469999,328869.39819428,9971.46918171999,113297.94350466,11653.417417873,5308.99607868,1288.37914303,23541.7048837573,23122.7314077557,3133.6038659263,960.68315606,36805.50898243,34449.3790016446,402867.0906396,21450.86522169,131669.725264557,1475.13713316,2938.0613422957,2697.708005725,2271.63021044,3149.6668255734,593.89119956,1195.44958836,1332.50883214,1163.00332821,733.739642029999,989.730208650001,530.17177222,2309.60028662,603.65091369,766.52579251,632.97275261,528.695788160001,12967.4370112,545.75491791,749.212255210001,1055.63159034,988.13558757,1172.0352324281,855580.850742692,626.07824492,861.47543183,3654.3083823,3252.86546384,470.40064109,257.91474107,593.94406651,734.599442609999,254741.94441031,8723.07436020341,544.17723941,6969.6416901641,8332.91597784001,830.118179240001,2504.58776544,47636.78006947,847.09991518,1042.72328186,917.267458490001,337348.56875377,755.345547659998,4488.37148240771,830409.784157939,8596.021286916,19900.32417636,42802.30409393,961.65783819,133608.734975208,232.31724933,29718.88064037,51401.9706122856,1313.39800444,422.179611839999,1082.76416657,491.74180541,8484.82401903,1398.81865148,20538.3168117,431.1578291,937.002130300001,20007.359459491,6672.26876858,3501.60677414,277.23772804,5928.2500365511,266.89040359,306942.0509082,3733.55841436,250.28749025,2924.02548699,368.6606915,56417.23104071,72837.13528852,2918.69000681,15775.46125959,1191.38834245,13499.849846768,7409.16261781,548.08064446,110019.29482887,749.57918345,5856.22864138,543.95717419,242.24211648,1634.37723493,7471.2611989899,8836.99678686999,450251.49308389,651.18356673,6914560.49003729,10298.361029331,3387.5907729425,540.35150166,4229902.83347125,2550.8665816609,804.21179854,728.9197432,333.70274029,1029623.150692
"42",438.228934,380.746797,1446.48556,273.60811,586.875351,210.680447,4466.35188366,364.382775999999,450.710321,2567.04574797,1675.570555,444.186298,246.450758,322.481791,408.514043,230.294727,13238.9138558,17875.652842,235.341185,538.849880000001,353.73569,1013.864457,553.833843610001,279.131,360.973977,45071.545873771,265.590854,353.382291,402.458731,976.105223999999,585.813464,417.701837,5510.651001,1928.33246011,627.395751,241.447285,475.385987,337.215668,18586.7116715,1691449.85775283,711.57003668,13073695.440234,280.776253,255.383908,301.056141,269.700864,2424.528749,308.371694,219.901775,622.753227,3337.087327,287.45778,372.753083,731.03505167,375.092134,280.438259,259.430482,728.730284,479.025921,362.50118,572.146201,78741.0448489999,329.437266,2493.407383,218.676671,1005.37520205,62141.841012077,472.511664,1054.9871797,269.035329508,349.377794,412.728312,1006.897221,378.055791,316.396028,1228.092224548,741.164173000001,283.046434,60933.519241075,1593.491493716,1931.067656153,606.091738,963.619004000001,1491.870003458,46730.398581,240.857151,25745.91218912,318.922875,1851.765804895,853.557873839999,1353.42566048,2164.621414057,378.008777,798.892103,683.047397,975.287602,444.916091,321.63073,357.148549,888.472779,359.792686,348.722227,346.247675,472.121491,1079.23058892,380.304242,427.490892,614.304740999999,981.842093,788.00511243,3717.701366667,525.652041,557.930281,4633.01454,475.587650999999,318.260457,118.243171,384.344217,566.884373,18957.204778,255.87600291,404.944111,1203.073638062,357.481289,603.391479000001,2994.354054,7624.279777,745.753176,638.059055,450.514531,336.911584,457.734145,541.819170348999,649.18709106,1001.244983549,4039.785143,14401.654127,585.390209,919690.757257749,139.4966757,962.791708,8435.87841348501,1052.95808,289.182746,907.210491,326.224841,825.818407,2290.012165,24619.447175,308.551123,657.431602,8637.68124359001,867.683326,781.298021000001,199.185842,2630.560797139,181.276657,24254.61434588,312.635803,161.783919,550.173372,232.362276,531.155176,3803.1468462,565.65793,173668.0701615,809.713909,3607.93529433,783.310984000001,397.731149,537.381398,661.652302,4203.09076499999,389.439041,211.469731,708.159372000001,2821.696017379,473.748718,7041.4015328,472.114862,439757.74123337,992.7871883,2161.456720889,363.422411,1545.79499281,1761.863357837,620.369641,460.289142,138.5307895,2581.4082234
"43",274.522023,242.6448302,310.242348,188.0970713,387.557036,143.5617075,5648.483245586,234.10981,877.019773,9567.80881484,19131.159717,413.469153,424.747011,218.483975,292.012058,1044.215815,2852.1959298,141769.3084166,1264.390362,271.60707,268.1708263,547.258944,1247.80271662,177.5702924,230.469684,38017.0280021969,179.12557,219.609809,932.257970999999,593.319353,356.184935,253.00973,1157.678824,151665.671201341,228.33354,755.2821568,227.8296187,224.004351,16067.908297727,88907.14046916,29843.36876719,328.862637,36887840.5536976,471.52921,10777.168445,282.5399234,9110.90830999998,177.6558684,287.365555200001,427.003079,5429.1248613,175.46738,44959.8177750001,14276.39191088,1023.427339,133009.988792,157.552273,1043.622371,188.6428576,205.98723,20204.5338652,145361.1962432,241.8569796,246.429278,125.7671002,625.00996422,256591.935314559,317.5973,2682.0178329,163.929860386,180921.568476,256.046927,56275.8780690001,2567.020582,117069.5374,6328.02839459401,9671.63286100001,931.779746,2111.417320316,3312.39120732,1519.014381155,391.911541,71412.2247832999,2936.487459061,80500.0814439001,14804.959171,109808.58908401,235.68739,1246.264175763,496.819463953,956.85494293,1260.801410911,235.897782,499.479305,1118.787279,510.548215,278.76219,211.5735394,228.426852,2081.889389,216.6902072,261.603387,252.1107735,227.5453706,5663.11925482999,233.6526309,256.487456,475.2416287,468.187529,450.451837248001,310092.280066371,291.666785,350.854999,1852.048871,2027.877162,202.311287,94.113112,426.394736,329.151088,363010.0513897,646.982595270001,240.784454,1441.046822768,223381.000382,385.131797,418.653711,16941.6654454,359.546597,665.964906,405.93535,300381.569829,272.50264,439.773828098,12155.43559756,5696.252036361,41956.612726,13691.5281065,367.114268,82399.90199265,83.8090942000001,1097.314541,8615.207252514,623.278268,175.53629,470.471134,215.024252,3672.9201235,331.765842,8787.74423100001,186.589419,390.606406,20770.24209504,3017.167835,1294.376902,114.0508539,3250.206891558,120.622011,132221.29530849,192.628588,101.6963889,669.594212999999,139.6983864,15930.021857,36647.5035382,382.581362999999,4738.64664209,472.202488,2947.55783773,509.676129,245.172047,1974.800803,690.005774,27046.769397,234.781357,101.8347514,265.400634,1796.200061591,843.413344,313863.1273941,245.028965,2425972.41511338,1139.67685025,1333.808925459,219.836905,75037.9182410199,1071.093779876,366.353413,520.776451,106.9935089,7158.3937145
"44",444.386156000001,11129.795799,2409.581913,238.0703211,556.986474000001,5201.31645939999,3076.638982404,376.303464,373.309366,20349.38994967,574877.735802001,2777.540234,1165.480472,498.200181,420.85981,195.1781809,3872.3070298,97806.6587587001,197.234682,393.565393,1226.6156172,827.519686000001,468.91783234,497096.2415658,285.685089,2734.07024613099,270.998374,312.117764,7223.27549900001,927.551051,499.947263999999,374.752094,388.618076,39482.492330884,324.543092,209.5843395,231.3695006,335.147325,1398.402814377,39109.96860467,864.491407250001,466.461638,284.145265,57341036.0118263,386.743343,1157.8560092,219593.449681,1498.9252191,190.4846017,598.194153,22571.4073263,250.957383,1211.310836,672.93330789,14696.0058261,245.683512,308.271773,1330.085993,541.9173504,298.723359,13107.4262523,188879.1719281,322.105396,359.079667,137.57684,1391.43287207,1440633.12131223,677.224326,40962.1421999,223.359051741,793.270185999999,898.704163000001,781.668198999999,340.819432,290.078434,2100.11650807599,210037.565246,785.711816000001,2737.544854216,2426.135414417,16251.667521998,8944.95351799998,37965.6599646,5532.71095365,1798695.9681257,224.018765,20306.17112045,686.17904,2532.232129085,1133.883371227,1608.3044318,1977.502150855,318.655443,1425.580957,2387.392687,1636.338708,633.017576900001,7022.62589869999,325.45072,8682.467092,12166.7744459,324.938178,539.084062,323.892054,1631.77448827,335.858734,371.709572,742.503018999999,681.248038,523.202412852,8217.85287502699,425.978497,553.897102,3042.003494,6590.614172,266.991941,95.6988920999999,318.234169,488.698146,178344.997617401,202.75853103,558.587119,2704.678764757,398.068856000001,721.232921999999,5047.940549,40939.41486,552.889032000001,2685.190884,1295.23004,3668.447355,392.253464,524.093468512,884.506981160001,1142.451258976,66585.080877,3736.193459,846.607668,5098.33926089,108.2484702,30168.694424,245511.179004242,4254.615695,253.979288,764.660598,240.169094,25005.581005,469.698017,20942.076875,475.171208,555.256998000001,10908.70250262,86578.5733139999,1217410.039396,158.872359,4040.262853252,165.930543,36525.83336895,315.27973,131.7107131,483.958363,205.9168592,180085.210252,97679.3840679,2320.250215,2725.05243838,716.55062,3559.75221153,141471.149791,351.019695999999,412.172987999999,1679.648798,43004.650475,329.504101,151.0406091,366.07312,17310.50265949,4481.433082,114893.3108464,468.870527,392507.865807329,804.99582917,1880.480410808,323.576869,1511.10755528,2868.717703949,921.60818,450.02369,112.766265,267089.432
